id,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,churned,sessions_per_activity_day,drives_per_driving_day,km_per_drive,minutes_per_drive,fav_navigation_total,activity_rate,driving_rate,tenure_group,activity_group,predicted_churn_probability,risk_group
11216,retained,17,17,105.5381785,2150,72,0,2705.896357,2243.75563,16,11,iPhone,0.0,1.0625,1.5454545454545454,159.17037394117648,131.98562529411765,72,0.0074418604651162,0.0051162790697674,late_mid_tenure,low_mid_activity,0.1965449549409156,Lower-Mid Risk
11217,retained,13,11,85.04311245,3238,645,105,6291.280538,5159.908646,17,15,iPhone,0.0,0.7647058823529411,0.7333333333333333,571.9345943636364,469.08260418181817,750,0.0052501544163063,0.0046324891908585,longest_tenure,high_mid_activity,0.26183695722814854,Lower-Mid Risk
11218,retained,90,74,707.1100019,3267,36,64,4000.546634,3005.459091,19,14,iPhone,0.0,4.7368421052631575,5.285714285714286,54.061441,40.61431204054054,100,0.0058157330884603,0.0042852770125497,longest_tenure,high_mid_activity,0.12942433666521802,Lowest Risk
11219,retained,21,20,137.1689113,2663,35,52,5021.111564,680.1350541,24,18,iPhone,0.0,0.875,1.1111111111111112,251.0555782,34.006752705000004,87,0.0090123920390536,0.0067592940292902,longest_tenure,highest_activity,0.07473199246183838,Lowest Risk
11220,churned,208,167,386.9939898,2173,41,0,2519.470687,1608.891931,4,3,iPhone,1.0,52.0,55.66666666666666,15.086650820359282,9.634083419161678,41,0.0018407731247123,0.0013805798435342,late_mid_tenure,lowest_activity,0.7073459416700352,Highest Risk
11221,churned,58,48,158.8178828,2171,3,0,9188.741963,7145.466511,1,0,iPhone,1.0,58.0,,191.43212422916667,148.86388564583334,3,0.0004606172270842,0.0,late_mid_tenure,lowest_activity,0.5042682715976712,Highest Risk
11222,retained,56,48,69.88349383,2081,0,29,2250.575431,1665.098239,19,11,iPhone,0.0,2.9473684210526314,4.363636363636363,46.886988145833335,34.68954664583333,29,0.0091302258529553,0.0052859202306583,late_mid_tenure,high_mid_activity,0.172058125699496,Lower-Mid Risk
11223,churned,45,37,136.4378896,2082,91,23,4293.30727,1216.090576,3,0,Android,1.0,15.0,,116.03533162162162,32.867312864864864,114,0.0014409221902017,0.0,late_mid_tenure,lowest_activity,0.6031023833485286,Highest Risk
11224,retained,35,29,44.77879768,533,84,27,1572.255917,256.3691286,24,14,Android,0.0,1.4583333333333333,2.071428571428572,54.21572127586207,8.840314779310345,111,0.0450281425891182,0.0262664165103189,newest_users,highest_activity,0.19468190541374608,Lower-Mid Risk
11225,retained,88,71,102.2398376,2159,209,108,2953.511459,1923.191116,9,5,iPhone,0.0,9.77777777777778,14.2,41.59875294366197,27.08719881690141,317,0.0041685965724872,0.0023158869847151,late_mid_tenure,low_mid_activity,0.2537568366652477,Lower-Mid Risk
11227,churned,6,6,10.74333436,731,462,60,4549.549693,2776.434149,12,9,iPhone,1.0,0.5,0.6666666666666666,758.2582821666666,462.73902483333336,522,0.0164158686730506,0.0123119015047879,newest_users,low_mid_activity,0.7077761799140072,Highest Risk
11228,retained,100,83,150.2875959,2292,0,40,3954.748886,2302.824356,29,23,iPhone,0.0,3.4482758620689653,3.608695652173913,47.64757693975904,27.744871759036144,40,0.012652705061082,0.0100349040139616,late_mid_tenure,highest_activity,0.021690742314884055,Lowest Risk
11229,churned,25,21,68.55576339,208,6,0,2199.785038,1632.73329,2,0,iPhone,1.0,12.5,,104.75166847619047,77.74920428571428,6,0.0096153846153846,0.0,newest_users,lowest_activity,0.837258568439599,Highest Risk
11230,retained,101,83,366.9199219,2338,380,5,4932.974094,2878.378,23,17,Android,0.0,4.391304347826087,4.882352941176471,59.43342281927711,34.67925301204819,385,0.0098374679213002,0.0072711719418306,late_mid_tenure,high_mid_activity,0.1879231507984438,Lower-Mid Risk
11231,churned,77,69,106.6019455,356,293,64,5417.404977,584.9291072,21,18,Android,1.0,3.6666666666666665,3.8333333333333335,78.51311560869566,8.477233437681159,357,0.0589887640449438,0.0505617977528089,newest_users,high_mid_activity,0.6549021816819868,Highest Risk
11232,retained,83,67,412.3515468,2852,0,12,4448.825368,3186.961379,4,4,iPhone,0.0,20.75,16.75,66.40037862686567,47.56658774626865,12,0.0014025245441795,0.0014025245441795,longest_tenure,lowest_activity,0.364603333006095,Upper-Mid Risk
11233,retained,21,17,141.5746193,3386,122,0,2342.196682,1525.080091,3,0,Android,0.0,7.0,,137.7762754117647,89.7105935882353,122,0.0008860011813349,0.0,longest_tenure,lowest_activity,0.5561616412892245,Highest Risk
11234,retained,59,47,120.8893807,672,93,34,2218.543436,1839.029172,3,2,iPhone,0.0,19.666666666666668,23.5,47.20305182978724,39.12828025531915,127,0.0044642857142857,0.0029761904761904,newest_users,lowest_activity,0.7035276693095398,Highest Risk
11235,retained,328,264,413.4410806,832,0,103,4242.252862,3157.401886,22,21,Android,0.0,14.909090909090908,12.571428571428571,16.06913962878788,11.95985562878788,103,0.0264423076923076,0.0252403846153846,newest_users,high_mid_activity,0.30515615522809525,Upper-Mid Risk
11236,churned,11,9,66.77247646,1073,25,151,4332.459101,1341.439392,16,16,Android,1.0,0.6875,0.5625,481.3843445555556,149.04882133333334,176,0.0149114631873252,0.0149114631873252,early_mid_tenure,low_mid_activity,0.49796966070278864,Upper-Mid Risk
11237,churned,3,3,34.35396438,865,22,10,5387.11242,3840.229914,5,3,iPhone,1.0,0.6,1.0,1795.70414,1280.076638,32,0.0057803468208092,0.0034682080924855,newest_users,lowest_activity,0.6421086904839162,Highest Risk
11238,retained,16,16,116.5719716,3132,13,3,2384.187459,1393.50418,2,2,iPhone,0.0,8.0,8.0,149.0117161875,87.09401125,16,0.0006385696040868,0.0006385696040868,longest_tenure,lowest_activity,0.43525616219709556,Upper-Mid Risk
11239,retained,65,53,184.3670135,1762,0,106,5348.617081,2132.437009,17,17,iPhone,0.0,3.823529411764706,3.117647058823529,100.91730341509437,40.23466054716982,106,0.0096481271282633,0.0096481271282633,late_mid_tenure,high_mid_activity,0.14118311002368,Lowest Risk
11240,retained,97,78,248.9313473,2487,0,0,3005.080443,1760.178418,12,9,Android,0.0,8.083333333333334,8.666666666666666,38.526672346153845,22.566389974358973,0,0.0048250904704463,0.0036188178528347,late_mid_tenure,low_mid_activity,0.3033318938242627,Upper-Mid Risk
11241,retained,264,211,305.2869426,2151,51,169,4923.880586,1878.41539,5,2,iPhone,0.0,52.8,105.5,23.3359269478673,8.90244260663507,220,0.00232450023245,0.00092980009298,late_mid_tenure,lowest_activity,0.6252102841805184,Highest Risk
11242,retained,12,12,19.67095891,1924,0,205,1480.247289,1062.242574,6,3,Android,0.0,2.0,4.0,123.35394075,88.52021450000001,205,0.0031185031185031,0.0015592515592515,late_mid_tenure,lowest_activity,0.4461898910332565,Upper-Mid Risk
11243,retained,83,67,126.3846515,1286,0,0,8737.355032,4997.713886,17,13,iPhone,0.0,4.882352941176471,5.153846153846154,130.4082840597015,74.59274456716417,0,0.0132192846034214,0.010108864696734,early_mid_tenure,high_mid_activity,0.16468834879632258,Lower-Mid Risk
11244,retained,7,6,32.33022296,3171,92,54,1965.82204,806.5710938,27,21,iPhone,0.0,0.2592592592592592,0.2857142857142857,327.63700666666665,134.42851563333332,146,0.0085146641438032,0.0066225165562913,longest_tenure,highest_activity,0.01476906567970133,Lowest Risk
11245,retained,18,14,136.6026829,72,70,0,3259.19802,864.7504205,20,16,iPhone,0.0,0.9,0.875,232.79985857142856,61.76788717857143,70,0.2777777777777778,0.2222222222222222,newest_users,high_mid_activity,0.23760236091231626,Lower-Mid Risk
11246,retained,56,56,119.0599952,372,42,97,2184.018752,339.563149,2,2,iPhone,0.0,28.0,28.0,39.00033485714285,6.063627660714286,139,0.0053763440860215,0.0053763440860215,newest_users,lowest_activity,0.6419095209400525,Highest Risk
11247,retained,118,95,274.5896257,2801,21,86,2182.774743,1710.616689,21,16,iPhone,0.0,5.619047619047619,5.9375,22.976576242105264,18.006491463157893,107,0.0074973223848625,0.0057122456265619,longest_tenure,high_mid_activity,0.12155645414230973,Lowest Risk
11248,retained,59,48,247.7773055,325,38,0,6415.074423,1070.157762,18,11,Android,0.0,3.2777777777777777,4.363636363636363,133.6473838125,22.294953375,38,0.0553846153846153,0.0338461538461538,newest_users,high_mid_activity,0.2889684494615096,Upper-Mid Risk
11249,retained,89,73,99.35038857,2746,254,0,4569.096674,3732.79327,25,18,iPhone,0.0,3.56,4.055555555555555,62.59036539726028,51.13415438356164,254,0.0091041514930808,0.0065549890750182,longest_tenure,highest_activity,0.09020928718229212,Lowest Risk
11250,retained,41,33,96.06979566,1729,0,0,5890.354073,3732.168093,17,15,Android,0.0,2.411764705882353,2.2,178.495577969697,113.09600281818184,0,0.0098322729901677,0.0086755349913244,early_mid_tenure,high_mid_activity,0.15197726113901605,Lower-Mid Risk
11251,retained,34,29,278.9746119,2824,284,0,1576.239651,1069.429558,27,26,iPhone,0.0,1.2592592592592593,1.1153846153846154,54.35309141379311,36.87688131034483,284,0.0095609065155807,0.0092067988668555,longest_tenure,highest_activity,0.11866201992261156,Lowest Risk
11252,retained,17,17,130.1148205,2281,597,0,2681.071056,1153.53093,18,14,iPhone,0.0,0.9444444444444444,1.2142857142857142,157.71006211764708,67.8547605882353,597,0.0078912757562472,0.0061376589215256,late_mid_tenure,high_mid_activity,0.21132914219657348,Lower-Mid Risk
11253,retained,43,37,440.1128428,2760,48,33,2499.626163,762.1843299,8,8,Android,0.0,5.375,4.625,67.55746386486486,20.599576483783785,81,0.0028985507246376,0.0028985507246376,longest_tenure,lowest_activity,0.334363229632374,Upper-Mid Risk
11254,retained,77,62,276.3359549,2466,0,130,3552.451296,1191.635435,25,23,iPhone,0.0,3.08,2.6956521739130435,57.2976015483871,19.21992637096774,130,0.0101378751013787,0.0093268450932684,late_mid_tenure,highest_activity,0.03948150885358257,Lowest Risk
11255,retained,40,35,67.70635354,2754,74,0,3073.675397,1072.376355,11,6,iPhone,0.0,3.636363636363636,5.833333333333333,87.81929705714286,30.63932442857143,74,0.0039941902687,0.0021786492374727,longest_tenure,low_mid_activity,0.2248749533167353,Lower-Mid Risk
11256,churned,41,33,72.17682328,1419,41,0,651.8491291,155.450941,1,0,iPhone,1.0,41.0,,19.75300391212121,4.710634575757576,41,0.0007047216349541,0.0,early_mid_tenure,lowest_activity,0.6533493396304292,Highest Risk
11257,retained,134,108,147.0285265,1015,0,0,2411.163704,900.8400785,4,4,iPhone,0.0,33.5,27.0,22.32558985185185,8.341111837962963,0,0.0039408866995073,0.0039408866995073,early_mid_tenure,lowest_activity,0.5757544193193257,Highest Risk
11258,churned,230,184,486.6825423,1081,0,0,6927.657669,3959.071087,13,6,Android,1.0,17.692307692307693,30.666666666666668,37.65031341847826,21.51669069021739,0,0.0120259019426456,0.005550416281221,early_mid_tenure,low_mid_activity,0.580284210541012,Highest Risk
11259,retained,1,1,93.93229758,2191,96,85,15777.42656,9361.501442,24,23,iPhone,0.0,0.0416666666666666,0.0434782608695652,15777.42656,9361.501442,181,0.0109539023277042,0.0104974897307165,late_mid_tenure,highest_activity,0.38535914094094986,Upper-Mid Risk
11260,retained,9,9,46.87649787,1285,101,0,1910.078638,227.5698181,15,15,iPhone,0.0,0.6,0.6,212.23095977777777,25.285535344444444,101,0.0116731517509727,0.0116731517509727,early_mid_tenure,low_mid_activity,0.31734621863566953,Upper-Mid Risk
11261,retained,76,62,149.8490314,3482,0,19,1051.984671,493.9883557,10,7,Android,0.0,7.6,8.857142857142858,16.967494693548385,7.967554124193549,19,0.0028719126938541,0.0020103388856978,longest_tenure,low_mid_activity,0.19491608767741306,Lower-Mid Risk
11262,retained,81,65,311.2181647,1679,70,31,526.4301099,299.3753834,10,6,iPhone,0.0,8.1,10.833333333333334,8.098924767692308,4.605775129230769,101,0.0059559261465157,0.0035735556879094,early_mid_tenure,low_mid_activity,0.36716120648789313,Upper-Mid Risk
11263,retained,44,37,111.7388465,330,0,0,821.5715846,561.4286987,20,20,iPhone,0.0,2.2,1.85,22.204637421621623,15.173748613513515,0,0.0606060606060606,0.0606060606060606,newest_users,high_mid_activity,0.37511652621036284,Upper-Mid Risk
11264,retained,34,34,103.901263,2310,348,11,8257.105954,2750.411604,10,10,iPhone,0.0,3.4,3.4,242.85605747058824,80.89445894117647,359,0.0043290043290043,0.0043290043290043,late_mid_tenure,low_mid_activity,0.35580238619875254,Upper-Mid Risk
11265,churned,93,75,187.1584628,120,4,0,1382.756067,1116.937199,8,8,iPhone,1.0,11.625,9.375,18.43674756,14.892495986666669,4,0.0666666666666666,0.0666666666666666,newest_users,lowest_activity,0.6130755147381729,Highest Risk
11266,retained,186,149,218.1031962,620,26,42,3845.345236,2037.660789,27,23,iPhone,0.0,6.888888888888889,6.478260869565218,25.807686147651008,13.675575765100673,68,0.0435483870967741,0.0370967741935483,newest_users,highest_activity,0.15387564118904357,Lower-Mid Risk
11267,retained,27,27,105.0686674,625,230,0,4363.893937,3080.131726,16,9,Android,0.0,1.6875,3.0,161.62570137037036,114.0789528148148,230,0.0256,0.0144,newest_users,low_mid_activity,0.35326633757010145,Upper-Mid Risk
11268,churned,1,1,180.8578062,2889,85,59,5353.1302,2862.78238,1,1,iPhone,1.0,1.0,1.0,5353.1302,2862.78238,144,0.0003461405330564,0.0003461405330564,longest_tenure,lowest_activity,0.7179121669404341,Highest Risk
11269,retained,88,72,158.2070752,3103,0,0,1246.491843,1019.251847,14,14,Android,0.0,6.285714285714286,5.142857142857143,17.312386708333335,14.156275652777778,0,0.0045117628101836,0.0045117628101836,longest_tenure,low_mid_activity,0.1586613744272195,Lower-Mid Risk
11270,retained,107,98,143.5593326,1028,0,0,1240.47005,812.4859476,20,19,iPhone,0.0,5.35,5.157894736842105,12.657857653061225,8.290672934693879,0,0.0194552529182879,0.0184824902723735,early_mid_tenure,high_mid_activity,0.15073583930374782,Lower-Mid Risk
11271,retained,60,50,73.64778414,128,51,115,4119.175352,982.6731771,22,22,iPhone,0.0,2.727272727272727,2.272727272727273,82.38350704,19.653463542,166,0.171875,0.171875,newest_users,high_mid_activity,0.275708553615529,Lower-Mid Risk
11273,retained,89,71,178.8950224,3380,3,29,1050.301634,403.0289844,11,6,iPhone,0.0,8.090909090909092,11.833333333333334,14.79298076056338,5.676464569014085,32,0.0032544378698224,0.001775147928994,longest_tenure,low_mid_activity,0.13053218824803725,Lowest Risk
11274,retained,117,94,157.7568461,3115,181,0,6425.577886,1710.414088,2,2,iPhone,0.0,58.5,47.0,68.35721155319149,18.19589455319149,181,0.0006420545746388,0.0006420545746388,longest_tenure,lowest_activity,0.507269053155559,Highest Risk
11275,churned,7,7,96.67840486,1656,13,0,5683.212904,1846.489675,0,0,iPhone,1.0,,,811.8875577142857,263.7842392857143,13,0.0,0.0,early_mid_tenure,lowest_activity,0.7286191827560015,Highest Risk
11276,churned,175,143,237.6606681,3338,22,55,1142.249235,537.1011521,1,0,iPhone,1.0,175.0,,7.987756888111888,3.755952112587413,77,0.0002995805871779,0.0,longest_tenure,lowest_activity,0.762373385937114,Highest Risk
11277,retained,142,133,164.1347803,2886,22,1,8354.167339,5816.45099,2,2,iPhone,0.0,71.0,66.5,62.81328826315789,43.73271421052632,23,0.0006930006930006,0.0006930006930006,longest_tenure,lowest_activity,0.4376532006545398,Upper-Mid Risk
11278,retained,209,167,478.8114501,3481,41,33,10224.8553,726.9644186,9,9,Android,0.0,23.22222222222222,18.55555555555556,61.22667844311377,4.353080350898204,74,0.0025854639471416,0.0025854639471416,longest_tenure,low_mid_activity,0.3179591847186666,Upper-Mid Risk
11279,retained,32,26,109.8734007,2095,67,29,3486.121041,680.3394032,14,14,iPhone,0.0,2.2857142857142856,1.8571428571428568,134.0815785,26.16690012307692,96,0.0066825775656324,0.0066825775656324,late_mid_tenure,low_mid_activity,0.17483215246703435,Lower-Mid Risk
11280,retained,289,232,570.1617221,1081,478,85,3392.187798,1062.90322,31,22,iPhone,0.0,9.32258064516129,10.545454545454543,14.621499129310344,4.581479396551724,563,0.0286771507863089,0.0203515263644773,early_mid_tenure,highest_activity,0.24304569171767987,Lower-Mid Risk
11281,retained,135,109,290.3983741,559,34,0,2576.993585,1849.477463,30,24,iPhone,0.0,4.5,4.541666666666667,23.64214298165138,16.96768314678899,34,0.0536672629695885,0.0429338103756708,newest_users,highest_activity,0.07284722177409415,Lowest Risk
11282,churned,122,97,141.8185014,2610,270,29,2148.837225,1228.075437,1,1,Android,1.0,122.0,97.0,22.152961082474228,12.660571515463918,299,0.0003831417624521,0.0003831417624521,late_mid_tenure,lowest_activity,0.7074306233394226,Highest Risk
11283,retained,75,61,139.5234183,3377,28,4,2255.602673,882.5508277,11,8,iPhone,0.0,6.818181818181818,7.625,36.977093,14.468046355737703,32,0.003257328990228,0.0023689665383476,longest_tenure,low_mid_activity,0.1611723286679811,Lower-Mid Risk
11284,retained,102,89,256.5985966,2228,31,0,4718.645445,3567.821186,31,27,Android,0.0,3.290322580645161,3.2962962962962963,53.01848814606742,40.087878494382025,31,0.0139138240574506,0.0121184919210053,late_mid_tenure,highest_activity,0.036928714514056,Lowest Risk
11285,retained,36,29,66.55237105,2566,16,150,1103.240954,402.7916617,4,4,iPhone,0.0,9.0,7.25,38.04279151724138,13.889367644827589,166,0.0015588464536243,0.0015588464536243,late_mid_tenure,lowest_activity,0.379019971866486,Upper-Mid Risk
11286,retained,236,189,523.1193738,2403,6,0,3070.163784,635.358223,11,8,iPhone,0.0,21.454545454545453,23.625,16.244252825396824,3.3616837195767197,6,0.0045776113191843,0.0033291718684977,late_mid_tenure,low_mid_activity,0.24893151288021415,Lower-Mid Risk
11287,retained,30,25,143.5322103,1539,200,0,3066.35948,2142.979684,16,14,Android,0.0,1.875,1.7857142857142858,122.6543792,85.71918735999999,200,0.0103963612735542,0.0090968161143599,early_mid_tenure,low_mid_activity,0.15345923004964374,Lower-Mid Risk
11288,retained,8,8,92.61787059,485,175,8,4168.617422,1476.844686,14,12,iPhone,0.0,0.5714285714285714,0.6666666666666666,521.07717775,184.60558575,183,0.0288659793814433,0.0247422680412371,newest_users,low_mid_activity,0.28857322554984705,Upper-Mid Risk
11289,retained,78,62,89.48141342,3321,27,12,4199.620292,1706.161942,29,26,iPhone,0.0,2.689655172413793,2.3846153846153846,67.73581116129031,27.518741,39,0.0087323095453176,0.0078289671785606,longest_tenure,highest_activity,0.07099778348986792,Lowest Risk
11290,retained,116,93,305.7237978,2802,257,16,3796.011403,677.8428143,8,6,Android,0.0,14.5,15.5,40.8173269139785,7.288632411827956,273,0.0028551034975017,0.0021413276231263,longest_tenure,lowest_activity,0.38450721299830404,Upper-Mid Risk
11291,retained,18,18,142.9950417,2887,16,4,2045.709163,1221.787034,22,14,iPhone,0.0,0.8181818181818182,1.2857142857142858,113.65050905555556,67.87705744444445,20,0.0076203671631451,0.004849324558365,longest_tenure,high_mid_activity,0.10409597074487957,Lowest Risk
11292,retained,196,158,258.2857562,1278,29,8,2836.851106,1504.87067,18,10,iPhone,0.0,10.88888888888889,15.8,17.95475383544304,9.524497911392404,37,0.0140845070422535,0.0078247261345852,early_mid_tenure,high_mid_activity,0.2896914678022945,Upper-Mid Risk
11293,retained,17,14,244.1230122,227,166,43,4866.426754,732.1694339,18,10,iPhone,0.0,0.9444444444444444,1.4,347.60191100000003,52.29781670714285,209,0.079295154185022,0.0440528634361233,newest_users,high_mid_activity,0.38003849090990216,Upper-Mid Risk
11294,retained,207,167,222.8029585,825,156,63,812.6884055,163.6125034,24,14,iPhone,0.0,8.625,11.928571428571429,4.866397637724552,0.9797155892215568,219,0.029090909090909,0.0169696969696969,newest_users,highest_activity,0.353370383998717,Upper-Mid Risk
11295,retained,10,10,75.13559354,1081,110,0,4690.974285,627.0266747,17,11,iPhone,0.0,0.5882352941176471,0.9090909090909092,469.0974285,62.70266747,110,0.0157261794634597,0.0101757631822386,early_mid_tenure,high_mid_activity,0.3594589185379496,Upper-Mid Risk
11296,retained,10,8,47.10745672,438,0,17,1968.678271,626.5021341,26,25,Android,0.0,0.3846153846153846,0.32,246.084783875,78.3127667625,17,0.0593607305936073,0.0570776255707762,newest_users,highest_activity,0.11118622132520858,Lowest Risk
11297,retained,34,28,94.49416063,312,9,66,3892.546228,2353.257761,27,23,Android,0.0,1.2592592592592593,1.2173913043478262,139.01950814285715,84.04492003571428,75,0.0865384615384615,0.0737179487179487,newest_users,highest_activity,0.11375015587990145,Lowest Risk
11298,churned,62,50,74.55761278,1647,331,86,877.8800658,640.4276295,8,3,iPhone,1.0,7.75,16.666666666666668,17.557601316,12.80855259,417,0.0048573163327261,0.0018214936247723,early_mid_tenure,lowest_activity,0.6277794753609499,Highest Risk
11299,retained,48,40,128.847112,3358,144,0,966.0150835,773.50676,15,9,Android,0.0,3.2,4.444444444444445,24.1503770875,19.337669,144,0.0044669446098868,0.0026801667659321,longest_tenure,low_mid_activity,0.12377067987828823,Lowest Risk
11300,retained,7,7,191.3842873,3447,118,55,6827.419598,1073.812755,10,7,Android,0.0,0.7,1.0,975.3456568571428,153.40182214285713,173,0.0029010733971569,0.0020307513780098,longest_tenure,low_mid_activity,0.17219087449611548,Lower-Mid Risk
11301,retained,101,81,119.4130319,2766,48,0,4042.655297,2073.174138,22,17,Android,0.0,4.590909090909091,4.764705882352941,49.90932465432098,25.59474244444444,48,0.0079537237888647,0.0061460592913955,longest_tenure,high_mid_activity,0.11007517400667012,Lowest Risk
11302,retained,14,14,90.03457787,1849,263,39,1876.21633,1388.685855,0,0,iPhone,0.0,,,134.01545214285713,99.19184678571428,302,0.0,0.0,late_mid_tenure,lowest_activity,0.6182904556471435,Highest Risk
11303,churned,61,49,125.0255392,2642,128,0,5319.59708,3824.498896,2,2,iPhone,1.0,30.5,24.5,108.5632057142857,78.05099787755103,128,0.0007570022710068,0.0007570022710068,longest_tenure,lowest_activity,0.6730759722345837,Highest Risk
11304,retained,2,2,67.47531924,574,232,0,7150.695955,2105.827077,26,20,Android,0.0,0.0769230769230769,0.1,3575.3479775,1052.9135385,232,0.0452961672473867,0.0348432055749128,newest_users,highest_activity,0.251850853051847,Lower-Mid Risk
11305,retained,6,6,211.2822931,3071,2,93,3963.275221,3278.041752,15,9,iPhone,0.0,0.4,0.6666666666666666,660.5458701666666,546.340292,95,0.0048844024747639,0.0029306414848583,longest_tenure,low_mid_activity,0.17627136955222134,Lower-Mid Risk
11306,retained,250,201,284.7774888,2125,211,55,13804.8282,9381.824276,31,23,iPhone,0.0,8.064516129032258,8.73913043478261,68.68073731343283,46.675742666666665,266,0.0145882352941176,0.0108235294117647,late_mid_tenure,highest_activity,0.10251249256363629,Lowest Risk
11307,retained,3,3,196.6067086,2094,162,54,3755.542605,1755.484953,15,9,Android,0.0,0.2,0.3333333333333333,1251.847535,585.161651,216,0.0071633237822349,0.0042979942693409,late_mid_tenure,low_mid_activity,0.3826167826727411,Upper-Mid Risk
11308,retained,13,11,49.68009351,1781,0,0,1359.458664,821.3789105,6,3,iPhone,0.0,2.1666666666666665,3.6666666666666665,123.58715127272728,74.67081004545454,0,0.0033688938798427,0.0016844469399213,late_mid_tenure,lowest_activity,0.43712273999083634,Upper-Mid Risk
11309,retained,151,121,267.0282597,801,157,27,3004.655347,1778.090858,13,8,iPhone,0.0,11.615384615384617,15.125,24.831862371900822,14.694965768595042,184,0.0162297128589263,0.0099875156054931,newest_users,low_mid_activity,0.3756265557190987,Upper-Mid Risk
11310,churned,12,12,68.79850794,800,32,210,3322.114864,730.4036105,4,0,Android,1.0,3.0,,276.84290533333336,60.86696754166667,242,0.005,0.0,newest_users,lowest_activity,0.7743470112486638,Highest Risk
11311,retained,80,70,218.0458811,749,0,25,3819.225961,3163.370046,9,9,Android,0.0,8.88888888888889,7.777777777777778,54.560370871428574,45.19100065714286,25,0.0120160213618157,0.0120160213618157,newest_users,low_mid_activity,0.4352735289839885,Upper-Mid Risk
11312,retained,211,197,393.7609593,2959,272,0,1156.570365,876.9036301,28,21,iPhone,0.0,7.535714285714286,9.38095238095238,5.870915558375635,4.451287462436548,272,0.009462656302805,0.0070969922271037,longest_tenure,highest_activity,0.020863384830427868,Lowest Risk
11313,retained,32,26,212.7162912,1188,3,9,2427.993858,633.9152771,23,21,Android,0.0,1.391304347826087,1.238095238095238,93.38437915384614,24.381356811538463,12,0.0193602693602693,0.0176767676767676,early_mid_tenure,high_mid_activity,0.11703058906870187,Lowest Risk
11314,retained,34,27,115.1997499,2528,545,107,3805.347095,1825.220521,27,19,iPhone,0.0,1.2592592592592593,1.4210526315789471,140.9387812962963,67.60076003703703,652,0.0106803797468354,0.0075158227848101,late_mid_tenure,highest_activity,0.24144117702995355,Lower-Mid Risk
11315,retained,124,102,172.5137059,1547,298,0,2624.682911,334.7517675,25,22,Android,0.0,4.96,4.636363636363637,25.732185401960784,3.281880073529412,298,0.0161603102779573,0.0142210730446024,early_mid_tenure,highest_activity,0.08709502207489087,Lowest Risk
11316,retained,27,22,184.1188904,733,0,0,1582.166149,1168.24725,13,12,iPhone,0.0,2.076923076923077,1.8333333333333333,71.91664313636363,53.10214772727272,0,0.0177353342428376,0.0163710777626193,newest_users,low_mid_activity,0.24942531815545343,Lower-Mid Risk
11317,retained,42,34,177.6297582,452,227,0,1248.238756,431.7603906,25,20,Android,0.0,1.68,1.7,36.71290458823529,12.698835017647058,227,0.0553097345132743,0.0442477876106194,newest_users,highest_activity,0.14360710721261039,Lower-Mid Risk
11318,retained,9,7,190.3247794,3314,280,15,2853.374837,1349.231079,13,7,Android,0.0,0.6923076923076923,1.0,407.6249767142857,192.747297,295,0.0039227519613759,0.0021122510561255,longest_tenure,low_mid_activity,0.11267897483926824,Lowest Risk
11319,retained,96,78,103.2421788,311,23,0,3131.971798,2312.525971,14,14,Android,0.0,6.857142857142857,5.571428571428571,40.15348458974359,29.64776885897436,23,0.045016077170418,0.045016077170418,newest_users,low_mid_activity,0.233376560877034,Lower-Mid Risk
11320,retained,65,54,156.6173696,1700,29,23,614.9109174,480.8897879,17,17,Android,0.0,3.823529411764706,3.176470588235294,11.387239211111112,8.905366442592593,52,0.01,0.01,early_mid_tenure,high_mid_activity,0.24103287020245945,Lower-Mid Risk
11321,retained,106,91,156.3614232,3222,268,32,2045.507082,432.4545645,30,26,Android,0.0,3.533333333333333,3.5,22.478099802197804,4.752247961538462,300,0.0093109869646182,0.0080695220360024,longest_tenure,highest_activity,0.028747230024663725,Lowest Risk
11322,retained,168,134,304.3637512,1965,60,18,2880.548978,1150.574625,27,18,iPhone,0.0,6.222222222222222,7.444444444444445,21.496634164179103,8.586377798507462,78,0.0137404580152671,0.0091603053435114,late_mid_tenure,highest_activity,0.05667524353193559,Lowest Risk
11323,retained,131,109,178.1286846,3324,29,0,6806.604652,3267.371842,1,1,iPhone,0.0,131.0,109.0,62.44591423853211,29.975888458715595,29,0.000300842358604,0.000300842358604,longest_tenure,lowest_activity,0.5324542833579305,Highest Risk
11324,retained,160,128,245.8662766,3064,0,0,4158.484207,773.2783715,8,2,iPhone,0.0,20.0,64.0,32.4881578671875,6.04123727734375,0,0.0026109660574412,0.0006527415143603,longest_tenure,lowest_activity,0.37377102980241267,Upper-Mid Risk
11325,retained,30,24,60.79368167,812,14,0,1642.24578,924.2536053,20,13,Android,0.0,1.5,1.8461538461538465,68.4269075,38.5105668875,14,0.0246305418719211,0.0160098522167487,newest_users,high_mid_activity,0.25287054568490785,Lower-Mid Risk
11326,retained,8,7,18.6670557,3258,0,61,3211.158627,1152.828125,1,1,Android,0.0,8.0,7.0,458.7369467142857,164.68973214285714,61,0.0003069367710251,0.0003069367710251,longest_tenure,lowest_activity,0.6229702876437716,Highest Risk
