id,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,churned,sessions_per_activity_day,drives_per_driving_day,km_per_drive,minutes_per_drive,fav_navigation_total,activity_rate,driving_rate,tenure_group,activity_group
14012,retained,30,24,237.982817,121,4,31,8982.745009,3794.424095,6,3,iPhone,0.0,5.0,8.0,374.2810420416667,158.10100395833334,35,0.049586776859504134,0.024793388429752067,newest_users,lowest_activity
14013,retained,167,133,234.7180809,1762,176,0,7760.65697,1488.661545,30,28,Android,0.0,5.566666666666666,4.75,58.35080428571428,11.19294394736842,176,0.0170261066969353,0.015891032917139614,late_mid_tenure,highest_activity
14015,retained,3,3,67.6015251,1733,145,0,1762.282718,777.7954298,26,20,Android,0.0,0.11538461538461539,0.15,587.4275726666666,259.26514326666666,145,0.015002885170225043,0.01154068090017311,early_mid_tenure,highest_activity
14016,retained,40,32,85.03552344,1294,117,99,1510.461125,656.8945466,23,20,iPhone,0.0,1.7391304347826086,1.6,47.20191015625,20.52795458125,216,0.01777434312210201,0.015455950540958269,early_mid_tenure,high_mid_activity
14017,retained,52,43,197.2549908,1493,0,32,7911.716466,6544.800257,29,20,Android,0.0,1.793103448275862,2.15,183.9934061860465,152.20465713953487,32,0.01942397856664434,0.013395847287340924,early_mid_tenure,highest_activity
14018,churned,57,47,141.0779906,2141,81,90,468.3083655,171.814288,1,1,Android,1.0,57.0,47.0,9.964007776595745,3.6556231489361704,171,0.00046707146193367583,0.00046707146193367583,late_mid_tenure,lowest_activity
14019,retained,31,25,177.7606391,2627,305,37,703.564455,396.9841208,4,4,iPhone,0.0,7.75,6.25,28.1425782,15.879364832,342,0.0015226494099733537,0.0015226494099733537,late_mid_tenure,lowest_activity
14020,retained,2,2,70.74977689,1971,237,61,1795.697651,1448.021553,13,13,Android,0.0,0.15384615384615385,0.15384615384615385,897.8488255,724.0107765,298,0.006595636732623034,0.006595636732623034,late_mid_tenure,low_mid_activity
14021,retained,23,19,82.08756495,477,85,1,1085.207783,326.2509321,19,19,Android,0.0,1.2105263157894737,1.0,57.11619910526316,17.171101689473684,86,0.039832285115303984,0.039832285115303984,newest_users,high_mid_activity
14022,retained,34,27,286.2299374,447,35,33,1874.564288,1411.921171,26,25,iPhone,0.0,1.3076923076923077,1.08,69.42830696296296,52.2933767037037,68,0.058165548098434,0.05592841163310962,newest_users,highest_activity
14023,churned,381,306,389.1583909,1204,325,145,2772.093017,1859.224888,2,2,Android,1.0,190.5,153.0,9.059127506535948,6.075898326797385,470,0.0016611295681063123,0.0016611295681063123,early_mid_tenure,lowest_activity
14024,retained,68,55,303.5710538,2232,729,57,1693.788034,867.7905582,18,11,iPhone,0.0,3.7777777777777777,5.0,30.79614607272727,15.778010149090909,786,0.008064516129032258,0.00492831541218638,late_mid_tenure,high_mid_activity
14025,retained,81,67,207.8261658,2911,453,80,2702.30587,800.6102419,25,22,iPhone,0.0,3.24,3.0454545454545454,40.33292343283582,11.949406595522388,533,0.008588114050154586,0.007557540364136035,longest_tenure,highest_activity
14026,retained,99,80,159.8810523,3481,534,0,3337.858896,1043.562333,21,20,iPhone,0.0,4.714285714285714,4.0,41.7232362,13.044529162500002,534,0.006032749209997127,0.005745475438092502,longest_tenure,high_mid_activity
14027,retained,81,66,269.8189649,1925,102,77,4484.427,2587.645903,18,15,Android,0.0,4.5,4.4,67.94586363636363,39.20675610606061,179,0.00935064935064935,0.007792207792207792,late_mid_tenure,high_mid_activity
14028,churned,38,36,43.93053371,2966,0,0,3226.986991,1454.083959,8,2,Android,1.0,4.75,18.0,89.63852752777778,40.391221083333335,0,0.0026972353337828725,0.0006743088334457181,longest_tenure,lowest_activity
14029,retained,73,60,98.69485217,3420,297,0,1542.887232,440.9880158,7,3,iPhone,0.0,10.428571428571429,20.0,25.7147872,7.349800263333334,297,0.0020467836257309943,0.0008771929824561404,longest_tenure,lowest_activity
14030,retained,132,106,266.8476029,2142,0,0,5132.760113,1966.251406,17,16,iPhone,0.0,7.764705882352941,6.625,48.42226521698113,18.549541566037735,0,0.007936507936507936,0.007469654528478058,late_mid_tenure,high_mid_activity
14031,retained,17,17,120.5275368,840,5,0,8548.869119,3165.603103,14,14,iPhone,0.0,1.2142857142857142,1.2142857142857142,502.8746540588236,186.2119472352941,5,0.016666666666666666,0.016666666666666666,newest_users,low_mid_activity
14032,retained,137,137,162.5629287,2071,174,0,2782.738643,2011.389424,25,24,Android,0.0,5.48,5.708333333333333,20.31196089781022,14.681674627737227,174,0.012071463061323033,0.01158860453887011,late_mid_tenure,highest_activity
14033,churned,15,14,125.2970551,1402,56,15,2314.172306,1431.041494,8,4,iPhone,1.0,1.875,3.5,165.29802185714286,102.21724957142858,71,0.005706134094151213,0.0028530670470756064,early_mid_tenure,lowest_activity
14034,churned,177,152,296.5147477,1989,290,37,6703.277853,820.8436432,6,6,iPhone,1.0,29.5,25.333333333333332,44.10051219078947,5.400287126315789,327,0.0030165912518853697,0.0030165912518853697,late_mid_tenure,lowest_activity
14035,retained,63,51,79.23917421,344,35,38,3105.579325,1111.69475,15,12,iPhone,0.0,4.2,4.25,60.89371225490196,21.797936274509805,73,0.0436046511627907,0.03488372093023256,newest_users,low_mid_activity
14036,retained,24,20,225.8736095,1998,0,23,3551.100028,968.406497,19,12,iPhone,0.0,1.263157894736842,1.6666666666666667,177.55500139999998,48.42032485,23,0.00950950950950951,0.006006006006006006,late_mid_tenure,high_mid_activity
14037,retained,67,54,523.4031895,580,234,208,4785.09804,2517.26804,28,19,Android,0.0,2.392857142857143,2.8421052631578947,88.61292666666667,46.616074814814816,442,0.04827586206896552,0.032758620689655175,newest_users,highest_activity
14038,churned,84,69,390.2001181,1231,62,0,2082.443342,633.4243094,12,12,iPhone,1.0,7.0,5.75,30.180338289855072,9.180062455072463,62,0.00974817221770918,0.00974817221770918,early_mid_tenure,low_mid_activity
14039,retained,174,141,175.4223283,2519,41,36,2225.749354,1755.1653,13,11,iPhone,0.0,13.384615384615385,12.818181818181818,15.785456411347518,12.447980851063829,77,0.005160778086542279,0.004366812227074236,late_mid_tenure,low_mid_activity
14040,retained,9,9,235.8236032,1270,0,0,4350.755778,1397.216192,17,10,iPhone,0.0,0.5294117647058824,0.9,483.41730866666666,155.24624355555557,0,0.013385826771653543,0.007874015748031496,early_mid_tenure,high_mid_activity
14041,retained,218,174,460.9388888,1118,0,3,1423.920038,961.073885,6,0,iPhone,0.0,36.333333333333336,,8.183448494252874,5.523413132183908,3,0.005366726296958855,0.0,early_mid_tenure,lowest_activity
14042,retained,23,18,89.69169994,2656,88,0,3934.623813,1006.377053,24,21,Android,0.0,0.9583333333333334,0.8571428571428571,218.59021183333334,55.90983627777778,88,0.009036144578313253,0.007906626506024096,longest_tenure,highest_activity
14043,retained,83,66,350.3806611,2054,222,99,11014.48162,6225.494292,10,10,iPhone,0.0,8.3,6.6,166.88608515151515,94.3256710909091,321,0.004868549172346641,0.004868549172346641,late_mid_tenure,low_mid_activity
14044,retained,39,33,46.11714232,1324,221,0,2483.950339,635.9338186,25,20,iPhone,0.0,1.56,1.65,75.2712223939394,19.270721775757576,221,0.0188821752265861,0.015105740181268883,early_mid_tenure,highest_activity
14045,retained,196,157,337.6368872,337,38,0,2196.674499,367.0090502,28,24,iPhone,0.0,7.0,6.541666666666667,13.991557318471338,2.3376372624203823,38,0.0830860534124629,0.0712166172106825,newest_users,highest_activity
14046,retained,6,6,189.3036081,1697,98,160,3655.763845,192.6656649,1,0,iPhone,0.0,6.0,,609.2939741666667,32.11094415,258,0.0005892751915144372,0.0,early_mid_tenure,lowest_activity
14047,retained,118,95,118.5616732,1071,22,27,8062.118515,1829.801947,30,26,iPhone,0.0,3.933333333333333,3.6538461538461537,84.86440542105264,19.26107312631579,49,0.028011204481792718,0.02427637721755369,early_mid_tenure,highest_activity
14048,retained,62,50,161.1299631,3157,118,0,4315.391103,126.8080735,21,19,Android,0.0,2.9523809523809526,2.6315789473684212,86.30782205999999,2.53616147,118,0.0066518847006651885,0.006018371872030409,longest_tenure,high_mid_activity
14049,churned,73,59,322.3185682,172,0,9,7951.878071,958.4173867,11,11,iPhone,1.0,6.636363636363637,5.363636363636363,134.77759442372883,16.24436248644068,9,0.06395348837209303,0.06395348837209303,newest_users,low_mid_activity
14050,retained,31,29,74.78237351,1632,261,38,990.3449913,431.3785167,23,17,iPhone,0.0,1.3478260869565217,1.7058823529411764,34.14982728620689,14.87512126551724,299,0.014093137254901961,0.010416666666666666,early_mid_tenure,high_mid_activity
14051,retained,20,18,312.3948653,1864,0,42,842.8791686,441.0402267,25,22,Android,0.0,0.8,0.8181818181818182,46.82662047777777,24.502234816666668,42,0.013412017167381975,0.011802575107296138,late_mid_tenure,highest_activity
14052,retained,83,67,176.4386146,1496,16,64,3310.267722,1138.14301,28,24,iPhone,0.0,2.9642857142857144,2.7916666666666665,49.406980925373134,16.98720910447761,80,0.01871657754010695,0.016042780748663103,early_mid_tenure,highest_activity
14053,retained,141,119,186.2426602,1700,176,122,4082.331378,2886.747373,30,27,iPhone,0.0,4.7,4.407407407407407,34.30530569747899,24.258381285714286,298,0.01764705882352941,0.01588235294117647,early_mid_tenure,highest_activity
14054,churned,98,82,255.4837587,1296,256,0,4840.239892,1727.31738,2,2,iPhone,1.0,49.0,41.0,59.02731575609756,21.064846097560974,256,0.0015432098765432098,0.0015432098765432098,early_mid_tenure,lowest_activity
14055,retained,27,22,116.0600116,1622,199,0,6725.49186,4900.389759,29,23,Android,0.0,0.9310344827586207,0.9565217391304348,305.70417545454546,222.74498904545453,199,0.017879161528976572,0.014180024660912454,early_mid_tenure,highest_activity
14056,retained,50,42,154.9081466,3086,698,0,4723.199382,1385.461552,13,9,iPhone,0.0,3.8461538461538463,4.666666666666667,112.45712814285714,32.98717980952381,698,0.004212572909915748,0.002916396629941672,longest_tenure,low_mid_activity
14057,retained,179,144,230.6065865,401,25,54,4501.986064,1984.41732,29,22,iPhone,0.0,6.172413793103448,6.545454545454546,31.26379211111111,13.780675833333333,79,0.07231920199501247,0.05486284289276808,newest_users,highest_activity
14058,retained,190,157,194.8444454,550,60,11,1762.118746,1142.657966,14,7,iPhone,0.0,13.571428571428571,22.428571428571427,11.223686280254778,7.2780762165605095,71,0.025454545454545455,0.012727272727272728,newest_users,low_mid_activity
14059,retained,41,33,76.94781352,2822,160,0,10002.8902,2366.462968,25,23,iPhone,0.0,1.64,1.434782608695652,303.11788484848483,71.71099903030303,160,0.00885896527285613,0.00815024805102764,longest_tenure,highest_activity
14060,retained,39,31,165.5267929,2056,263,74,2021.584617,1424.251503,6,3,iPhone,0.0,6.5,10.333333333333334,65.212407,45.94359687096774,337,0.0029182879377431907,0.0014591439688715954,late_mid_tenure,lowest_activity
14061,retained,76,64,272.7397781,372,94,0,1467.871129,779.9756963,2,2,iPhone,0.0,38.0,32.0,22.935486390625,12.1871202546875,94,0.005376344086021506,0.005376344086021506,newest_users,lowest_activity
14062,retained,169,160,169.1304687,1404,334,10,3485.504164,1246.518904,12,7,iPhone,0.0,14.083333333333334,22.857142857142858,21.784401025,7.79074315,344,0.008547008547008548,0.004985754985754986,early_mid_tenure,low_mid_activity
14063,churned,23,23,28.53672757,1650,41,30,5010.821053,1444.187284,11,8,iPhone,1.0,2.090909090909091,2.875,217.86178491304346,62.79075147826087,71,0.006666666666666667,0.0048484848484848485,early_mid_tenure,low_mid_activity
14064,churned,97,77,201.8734823,2935,0,0,4852.339559,1592.696424,9,2,Android,1.0,10.777777777777779,38.5,63.01739687012987,20.684369142857143,0,0.0030664395229982964,0.0006814310051107325,longest_tenure,low_mid_activity
14065,retained,217,179,275.1271153,1961,0,67,1740.840217,467.9366713,25,19,iPhone,0.0,8.68,9.421052631578947,9.725364340782123,2.614171348044693,67,0.012748597654258032,0.009688934217236104,late_mid_tenure,highest_activity
14066,retained,284,228,549.3064784,231,0,18,2660.461123,1296.247973,31,28,iPhone,0.0,9.161290322580646,8.142857142857142,11.668689135964913,5.685298127192983,18,0.1341991341991342,0.12121212121212122,newest_users,highest_activity
14067,retained,8,7,65.63198392,3253,28,90,5877.646018,2397.862588,7,2,iPhone,0.0,1.1428571428571428,3.5,839.663716857143,342.55179828571426,118,0.002151859821703043,0.0006148170919151552,longest_tenure,lowest_activity
14068,retained,46,37,48.82563961,2682,33,7,6734.668024,5366.471182,29,21,Android,0.0,1.5862068965517242,1.7619047619047619,182.0180547027027,145.0397616756757,40,0.01081282624906786,0.007829977628635347,longest_tenure,highest_activity
14069,churned,134,108,267.0657397,2056,232,95,3179.305092,2011.085447,2,2,iPhone,1.0,67.0,54.0,29.43801011111111,18.621161546296296,327,0.0009727626459143969,0.0009727626459143969,late_mid_tenure,lowest_activity
14070,retained,46,37,161.5332362,3386,39,0,5064.129047,877.6303972,30,20,Android,0.0,1.5333333333333334,1.85,136.86835262162163,23.719740464864863,39,0.008860011813349085,0.005906674542232723,longest_tenure,highest_activity
14071,retained,18,14,87.29549383,3070,0,31,3262.244676,850.2440584,30,23,iPhone,0.0,0.6,0.6086956521739131,233.01747685714284,60.731718457142854,31,0.009771986970684038,0.00749185667752443,longest_tenure,highest_activity
14072,churned,181,150,411.7295277,1283,164,27,3804.9809,2518.219039,24,19,iPhone,1.0,7.541666666666667,7.894736842105263,25.366539333333332,16.788126926666667,191,0.018706157443491817,0.014809041309431021,early_mid_tenure,highest_activity
14073,churned,10,8,15.09113838,2058,106,0,3001.054227,1799.798567,19,18,iPhone,1.0,0.5263157894736842,0.4444444444444444,375.131778375,224.974820875,106,0.00923226433430515,0.008746355685131196,late_mid_tenure,high_mid_activity
14074,retained,98,98,197.6596437,2474,42,53,3966.45435,3102.908217,23,14,iPhone,0.0,4.260869565217392,7.0,40.474023979591834,31.662328744897962,95,0.009296685529506871,0.005658852061438965,late_mid_tenure,high_mid_activity
14075,retained,10,8,59.61258783,329,127,75,8929.561659,1638.526078,28,21,iPhone,0.0,0.35714285714285715,0.38095238095238093,1116.195207375,204.81575975,202,0.0851063829787234,0.06382978723404255,newest_users,highest_activity
14076,retained,30,27,77.11538506,2777,186,0,4342.490369,2390.355442,28,24,Android,0.0,1.0714285714285714,1.125,160.83297662962963,88.53168303703704,186,0.010082823190493338,0.008642419877565718,longest_tenure,highest_activity
14077,retained,175,153,189.1237813,516,117,109,3842.378444,795.7401881,18,16,iPhone,0.0,9.722222222222221,9.5625,25.11358460130719,5.200916262091503,226,0.03488372093023256,0.031007751937984496,newest_users,high_mid_activity
14078,retained,15,12,41.84350841,2718,89,72,1225.53888,568.8382715,23,20,iPhone,0.0,0.6521739130434783,0.6,102.12824,47.40318929166667,161,0.008462104488594555,0.007358351729212656,longest_tenure,high_mid_activity
14079,retained,139,115,289.8108174,994,78,0,6273.063362,3314.890447,27,18,iPhone,0.0,5.148148148148148,6.388888888888889,54.54837706086956,28.82513432173913,78,0.02716297786720322,0.018108651911468814,early_mid_tenure,highest_activity
14080,retained,30,24,265.5868598,770,0,100,1526.922651,1084.286402,29,27,iPhone,0.0,1.0344827586206897,0.8888888888888888,63.621777125,45.17860008333333,100,0.03766233766233766,0.03506493506493506,newest_users,highest_activity
14081,churned,218,178,393.3260541,2645,0,0,3732.226032,2078.99328,2,0,iPhone,1.0,109.0,,20.96756197752809,11.679737528089888,0,0.0007561436672967864,0.0,longest_tenure,lowest_activity
14082,retained,213,171,423.706757,2534,357,0,2427.10954,744.3289279,29,26,iPhone,0.0,7.344827586206897,6.576923076923077,14.193623040935671,4.352800747953217,357,0.011444356748224152,0.010260457774269928,late_mid_tenure,highest_activity
14083,churned,97,78,107.2397084,1071,476,0,6428.869202,741.5109215,6,3,iPhone,1.0,16.166666666666668,26.0,82.42140002564102,9.506550275641025,476,0.0056022408963585435,0.0028011204481792717,early_mid_tenure,lowest_activity
14084,retained,159,127,187.5785823,2674,123,16,2948.029488,1331.779706,20,20,iPhone,0.0,7.95,6.35,23.212830614173228,10.486454377952755,139,0.0074794315632011965,0.0074794315632011965,longest_tenure,high_mid_activity
14085,churned,66,53,224.7146884,450,131,27,5040.714473,1147.613881,12,10,iPhone,1.0,5.5,5.3,95.10782024528302,21.653092094339623,158,0.02666666666666667,0.022222222222222223,newest_users,low_mid_activity
14086,churned,317,261,475.1917624,2030,47,0,1129.984346,671.3957597,8,7,iPhone,1.0,39.625,37.285714285714285,4.329441938697318,2.572397546743295,47,0.003940886699507389,0.0034482758620689655,late_mid_tenure,lowest_activity
14087,retained,22,18,74.2303084,3111,50,138,2968.271677,494.4921901,4,1,iPhone,0.0,5.5,18.0,164.90398205555556,27.47178833888889,188,0.0012857602057216328,0.0003214400514304082,longest_tenure,lowest_activity
14088,retained,224,179,314.9610434,3403,91,0,6181.500924,3191.706899,19,15,iPhone,0.0,11.789473684210526,11.933333333333334,34.5335247150838,17.83076479888268,91,0.005583308845136644,0.004407875404055245,longest_tenure,high_mid_activity
14089,retained,227,182,427.0662869,507,67,209,1413.956401,173.2358098,22,22,Android,0.0,10.318181818181818,8.272727272727273,7.768991214285713,0.9518451087912088,276,0.04339250493096647,0.04339250493096647,newest_users,high_mid_activity
14090,churned,22,19,31.46112537,903,0,3,1189.444458,814.5104765,7,7,iPhone,1.0,3.142857142857143,2.7142857142857144,62.602339894736836,42.86897244736842,3,0.007751937984496124,0.007751937984496124,early_mid_tenure,lowest_activity
14091,retained,24,24,74.7721775,2935,58,0,2706.576839,835.5091178,7,7,Android,0.0,3.4285714285714284,3.4285714285714284,112.77403495833333,34.812879908333336,58,0.002385008517887564,0.002385008517887564,longest_tenure,lowest_activity
14092,retained,75,60,180.7479474,2765,0,65,2496.376426,686.6546128,29,25,iPhone,0.0,2.586206896551724,2.4,41.60627376666666,11.444243546666666,65,0.010488245931283906,0.009041591320072333,longest_tenure,highest_activity
14093,retained,29,23,98.47005828,1942,297,40,7013.553559,3929.510473,5,5,iPhone,0.0,5.8,4.6,304.9371112608696,170.8482814347826,337,0.0025746652935118436,0.0025746652935118436,late_mid_tenure,lowest_activity
14094,retained,111,89,127.9500371,2600,27,47,4824.782718,2373.266,27,21,iPhone,0.0,4.111111111111111,4.238095238095238,54.211041775280904,26.66591011235955,74,0.010384615384615384,0.008076923076923077,late_mid_tenure,highest_activity
14095,retained,51,41,103.017381,700,190,0,4274.347854,905.2470969,28,18,Android,0.0,1.8214285714285714,2.2777777777777777,104.25238668292683,22.079197485365853,190,0.04,0.025714285714285714,newest_users,highest_activity
14096,churned,43,34,84.5889194,2726,363,29,4663.687153,1638.954038,13,12,iPhone,1.0,3.3076923076923075,2.8333333333333335,137.16726920588235,48.20453052941177,392,0.004768892149669846,0.004402054292002935,longest_tenure,low_mid_activity
14097,churned,6,6,304.0650859,2347,275,1,924.4510871,642.6823569,2,2,iPhone,1.0,3.0,3.0,154.07518118333334,107.11372614999999,276,0.0008521516829995739,0.0008521516829995739,late_mid_tenure,lowest_activity
14098,retained,59,48,106.7038011,1448,24,0,4539.775171,3393.141691,22,13,iPhone,0.0,2.6818181818181817,3.6923076923076925,94.57864939583334,70.69045189583333,24,0.015193370165745856,0.008977900552486187,early_mid_tenure,high_mid_activity
14099,retained,63,50,117.4247363,3292,119,2,3562.350239,2268.622145,18,18,iPhone,0.0,3.5,2.7777777777777777,71.24700478,45.372442899999996,121,0.0054678007290400975,0.0054678007290400975,longest_tenure,high_mid_activity
14100,retained,9,8,435.9292238,2806,58,71,5818.952503,2327.10106,26,24,iPhone,0.0,0.34615384615384615,0.3333333333333333,727.369062875,290.8876325,129,0.009265858873841768,0.008553100498930863,longest_tenure,highest_activity
14101,retained,13,13,433.2505593,2474,17,123,1553.620667,795.6538464,18,14,iPhone,0.0,0.7222222222222222,0.9285714285714286,119.50928207692307,61.20414203076923,140,0.007275666936135812,0.005658852061438965,late_mid_tenure,high_mid_activity
14102,retained,268,214,501.7354028,128,0,16,1843.183373,287.6759919,21,20,iPhone,0.0,12.761904761904763,10.7,8.61300641588785,1.3442803359813082,16,0.1640625,0.15625,newest_users,high_mid_activity
14103,churned,105,85,117.4844736,654,2,0,4461.504078,1859.471757,3,3,iPhone,1.0,35.0,28.333333333333332,52.488283270588234,21.876138317647058,2,0.0045871559633027525,0.0045871559633027525,newest_users,lowest_activity
14104,retained,157,127,464.0427556,621,4,10,2315.102231,1059.510986,22,21,Android,0.0,7.136363636363637,6.0476190476190474,18.22915142519685,8.342606188976378,14,0.03542673107890499,0.033816425120772944,newest_users,high_mid_activity
14105,retained,67,55,355.6444644,1525,121,52,5225.518245,3806.41327,17,10,Android,0.0,3.9411764705882355,5.5,95.00942263636364,69.207514,173,0.011147540983606558,0.006557377049180328,early_mid_tenure,high_mid_activity
14106,retained,54,43,64.19032256,429,202,26,3583.119087,1699.720105,28,24,Android,0.0,1.9285714285714286,1.7916666666666667,83.32835086046512,39.528374534883724,228,0.06526806526806526,0.055944055944055944,newest_users,highest_activity
14107,retained,30,29,55.49020455,823,12,66,3392.949006,2597.806,18,16,Android,0.0,1.6666666666666667,1.8125,116.99824158620689,89.5795172413793,78,0.02187120291616039,0.019441069258809233,newest_users,high_mid_activity
14108,retained,83,83,208.7241383,2595,678,0,4081.863125,2446.388892,3,1,Android,0.0,27.666666666666668,83.0,49.17907379518072,29.47456496385542,678,0.0011560693641618498,0.0003853564547206166,late_mid_tenure,lowest_activity
14109,retained,279,224,377.5651296,1231,55,0,4441.773529,2594.683553,22,14,iPhone,0.0,12.681818181818182,16.0,19.829346111607144,11.583408718749999,55,0.017871649065800164,0.011372867587327376,early_mid_tenure,high_mid_activity
14110,churned,126,101,134.6617667,647,550,0,8004.30829,2436.370403,10,10,Android,1.0,12.6,10.1,79.25057712871288,24.12247923762376,550,0.015455950540958269,0.015455950540958269,newest_users,low_mid_activity
14111,retained,5,5,19.3769726,1648,134,44,4107.92931,888.1772332,23,22,Android,0.0,0.21739130434782608,0.22727272727272727,821.5858620000001,177.63544664,178,0.013956310679611651,0.013349514563106795,early_mid_tenure,high_mid_activity
14112,churned,56,45,165.1658179,1720,30,26,2669.16237,1710.40028,14,11,Android,1.0,4.0,4.090909090909091,59.314719333333336,38.008895111111116,56,0.00813953488372093,0.006395348837209302,early_mid_tenure,low_mid_activity
14113,retained,113,91,541.0646864,2944,374,60,1633.166966,1336.769469,27,20,iPhone,0.0,4.185185185185185,4.55,17.946889736263735,14.689774384615385,434,0.009171195652173914,0.006793478260869565,longest_tenure,highest_activity
14114,retained,14,11,197.0892806,2012,90,37,1110.959061,459.8872262,25,17,iPhone,0.0,0.56,0.6470588235294118,100.99627827272728,41.807929654545454,127,0.01242544731610338,0.008449304174950299,late_mid_tenure,highest_activity
14115,retained,46,46,176.5082684,804,340,21,10602.61246,1172.002731,6,3,iPhone,0.0,7.666666666666667,15.333333333333334,230.4915752173913,25.478320239130436,361,0.007462686567164179,0.0037313432835820895,newest_users,lowest_activity
14116,churned,50,40,299.1028913,1301,330,139,1440.057324,775.9706943,14,14,iPhone,1.0,3.5714285714285716,2.857142857142857,36.0014331,19.3992673575,469,0.010760953112990008,0.010760953112990008,early_mid_tenure,low_mid_activity
14117,churned,13,13,82.72286122,133,211,0,3330.520643,807.5215274,8,3,iPhone,1.0,1.625,4.333333333333333,256.1938956153846,62.11704056923077,211,0.06015037593984962,0.022556390977443608,newest_users,lowest_activity
14118,retained,128,110,202.6073945,1235,169,294,2049.111589,1042.134769,15,15,Android,0.0,8.533333333333333,7.333333333333333,18.628287172727273,9.473952445454545,463,0.012145748987854251,0.012145748987854251,early_mid_tenure,low_mid_activity
14119,churned,205,205,226.6946836,3166,0,0,5187.550981,263.3985499,12,9,iPhone,1.0,17.083333333333332,22.77777777777778,25.30512673658537,1.2848709751219511,0,0.003790271636133923,0.002842703727100442,longest_tenure,low_mid_activity
14120,churned,140,127,481.5024242,2385,30,19,8727.698216,4478.460567,29,20,iPhone,1.0,4.827586206896552,6.35,68.7220331968504,35.263469031496065,49,0.012159329140461216,0.008385744234800839,late_mid_tenure,highest_activity
14121,retained,37,30,215.6408797,1753,43,122,10377.00557,4731.50713,5,5,Android,0.0,7.4,6.0,345.90018566666663,157.71690433333333,165,0.002852253280091272,0.002852253280091272,late_mid_tenure,lowest_activity
14122,retained,267,214,287.5108172,2958,0,0,1214.409889,660.5183517,25,23,iPhone,0.0,10.68,9.304347826086957,5.674812565420561,3.086534353738318,0,0.008451656524678837,0.00777552400270453,longest_tenure,highest_activity
14123,retained,179,143,288.0140922,1015,14,0,7435.848576,4584.499241,0,0,iPhone,0.0,,,51.99894109090909,32.059435251748255,14,0.0,0.0,early_mid_tenure,lowest_activity
14124,retained,49,49,81.10955277,1304,201,22,3253.487029,1380.389281,13,13,iPhone,0.0,3.769230769230769,3.769230769230769,66.39769446938776,28.17120981632653,223,0.009969325153374233,0.009969325153374233,early_mid_tenure,low_mid_activity
14125,retained,43,35,57.9339532,2011,158,0,6708.055067,3865.178954,16,9,iPhone,0.0,2.6875,3.888888888888889,191.65871620000001,110.4336844,158,0.007956240676280457,0.0044753853804077575,late_mid_tenure,low_mid_activity
14126,retained,44,35,228.1731962,1003,0,87,737.1882446,559.8986823,17,13,Android,0.0,2.588235294117647,2.6923076923076925,21.062521274285714,15.99710520857143,87,0.01694915254237288,0.01296111665004985,early_mid_tenure,high_mid_activity
14127,retained,13,13,56.72454094,2262,73,13,9680.713542,5045.785084,1,1,Android,0.0,13.0,13.0,744.6702724615384,388.13731415384615,86,0.0004420866489832007,0.0004420866489832007,late_mid_tenure,lowest_activity
14128,retained,39,32,80.68654201,2081,0,6,10121.6012,2526.760635,19,17,Android,0.0,2.0526315789473686,1.8823529411764706,316.3000375,78.96126984375,6,0.00913022585295531,0.008169149447381067,late_mid_tenure,high_mid_activity
14129,retained,110,88,234.4715882,342,153,0,3427.058278,890.9468452,17,13,iPhone,0.0,6.470588235294118,6.769230769230769,38.94384406818182,10.124395968181817,153,0.049707602339181284,0.038011695906432746,newest_users,high_mid_activity
14130,retained,56,47,84.31432023,1887,7,0,1715.201694,939.5837026,11,7,Android,0.0,5.090909090909091,6.714285714285714,36.49365306382979,19.99114260851064,7,0.005829358770535241,0.0037095919448860626,late_mid_tenure,low_mid_activity
14131,retained,225,181,339.4751498,1221,36,0,7758.580111,2672.837322,24,16,iPhone,0.0,9.375,11.3125,42.86508348618785,14.76705702762431,36,0.019656019656019656,0.013104013104013105,early_mid_tenure,highest_activity
14132,churned,189,152,336.3975974,984,22,38,9804.712881,7312.327238,2,2,Android,1.0,94.5,76.0,64.50469000657894,48.107416039473684,60,0.0020325203252032522,0.0020325203252032522,early_mid_tenure,lowest_activity
14133,retained,49,49,254.6487602,3021,60,30,4841.411512,2509.245872,30,27,iPhone,0.0,1.6333333333333333,1.8148148148148149,98.80431657142856,51.20909942857143,90,0.009930486593843098,0.00893743793445879,longest_tenure,highest_activity
14134,retained,33,33,41.68076363,2400,5,92,6438.604638,2245.469938,22,18,iPhone,0.0,1.5,1.8333333333333333,195.10923145454544,68.04454357575759,97,0.009166666666666667,0.0075,late_mid_tenure,high_mid_activity
14135,retained,22,22,348.6910934,2754,437,0,5829.02711,3426.702812,2,2,Android,0.0,11.0,11.0,264.95577772727273,155.75921872727272,437,0.0007262164124909223,0.0007262164124909223,longest_tenure,lowest_activity
14136,retained,61,49,107.7581861,2878,188,74,2825.608463,1784.520006,4,1,iPhone,0.0,15.25,49.0,57.66547883673469,36.41877563265306,262,0.001389854065323141,0.00034746351633078526,longest_tenure,lowest_activity
14137,retained,74,59,78.25862672,522,133,0,5069.7675,2433.145875,20,20,Android,0.0,3.7,2.95,85.9282627118644,41.23976059322034,133,0.038314176245210725,0.038314176245210725,newest_users,high_mid_activity
